txn_id,sku,qty,unit_price,line_amount
T007333,P-F003,3,35,105
T007334,P-F003,3,35,105
T007335,P-F003,2,35,70
T007335,P-F014,1,95,95
T007336,P-P012,3,180,540
T007336,P-P014,1,320,320
T007336,P-P019,1,120,120
T007337,P-L015,1,549,549
T007337,P-L014,1,180,180
T007337,P-L019,3,110,330
T007338,P-B002,1,760,760
T007338,P-B005,1,320,320
T007338,P-B006,1,280,280
T007339,P-H016,1,390,390
T007339,P-P014,1,320,320
T007339,P-P028,1,200,200
T007339,P-P019,1,120,120
T007340,P-F013,1,160,160
T007340,P-F001,1,65,65
T007340,P-F003,2,35,70
T007341,P-F013,1,160,160
T007341,P-F003,1,35,35
T007341,P-F014,1,95,95
T007342,P-H003,1,961,961
T007342,P-F011,1,399,399
T007342,P-H006,1,1166,1166
T007342,P-L010,1,240,240
T007342,P-F018,1,180,180
T007342,P-F013,1,160,160
T007343,P-F003,2,35,70
T007343,P-L019,1,110,110
T007344,P-L006,1,707,707
T007344,P-F018,3,180,540
T007345,P-F003,2,35,70
T007345,P-F014,1,95,95
T007346,P-F003,2,35,70
T007347,P-F001,1,65,65
T007348,P-F003,3,35,105
T007349,P-F003,3,35,105
T007350,P-F014,1,95,95
T007351,P-P005,1,340,340
T007351,P-L002,1,220,220
T007351,P-F012,1,130,130
T007352,P-H016,1,390,390
T007353,P-F010,1,79,79
T007353,P-H004,1,605,605
T007353,P-H005,1,410,410
T007353,P-L007,1,320,320
T007353,P-H025,1,480,480
T007353,P-P013,3,150,450
T007354,P-F001,2,65,130
T007355,P-H012,1,480,480
T007355,P-F015,1,260,260
T007355,P-F003,2,35,70
T007355,P-F001,3,65,195
T007355,P-H007,1,520,520
T007356,P-L019,1,110,110
T007356,P-F001,1,65,65
T007357,P-F014,1,95,95
T007357,P-F003,1,35,35
T007358,P-F003,3,35,105
T007359,P-P025,1,480,480
T007359,P-P030,1,300,300
T007359,P-F018,2,180,360
T007359,P-F014,1,95,95
T007360,P-F006,1,336,336
T007360,P-F011,1,399,399
T007360,P-F010,1,79,79
T007360,P-L003,1,150,150
T007360,P-H025,1,480,480
T007360,P-P001,1,260,260
T007361,P-F008,1,252,252
T007361,P-H004,1,605,605
T007361,P-H006,1,1166,1166
T007361,P-F012,1,130,130
T007361,P-P015,1,220,220
T007361,P-F001,2,65,130
T007362,P-F014,1,95,95
T007363,P-G002,1,480,480
T007363,P-L010,1,240,240
T007363,P-L003,1,150,150
T007364,P-F010,1,79,79
T007364,P-F005,1,158,158
T007364,P-F011,1,399,399
T007364,P-L012,1,460,460
T007364,P-L019,1,110,110
T007364,P-G004,1,320,320
T007365,P-F001,1,65,65
T007365,P-L019,1,110,110
T007366,P-L019,1,110,110
T007367,P-F011,1,399,399
T007367,P-F009,1,126,126
T007367,P-F011,1,399,399
T007367,P-P030,1,300,300
T007367,P-F003,2,35,70
T007367,P-F014,1,95,95
T007368,P-H006,1,1166,1166
T007368,P-L004,3,160,480
T007368,P-P002,1,380,380
T007368,P-P020,1,350,350
T007369,P-B004,1,599,599
T007369,P-B006,1,280,280
T007369,P-B005,1,320,320
T007369,P-B007,1,260,260
T007370,P-B004,1,599,599
T007370,P-B009,1,240,240
T007370,P-B006,1,280,280
T007371,P-F007,1,94,94
T007371,P-F004,1,58,58
T007371,P-F012,1,130,130
T007371,P-L018,1,130,130
T007371,P-F001,1,65,65
T007372,P-F018,1,180,180
T007372,P-F001,1,65,65
T007372,P-F003,3,35,105
T007373,P-F013,1,160,160
T007373,P-F003,2,35,70
T007373,P-F001,1,65,65
T007374,P-L018,1,130,130
T007374,P-L019,2,110,220
T007375,P-L018,1,130,130
T007375,P-L019,1,110,110
T007376,P-P022,1,380,380
T007376,P-P030,1,300,300
T007376,P-F001,1,65,65
T007377,P-P018,1,580,580
T007377,P-F015,1,260,260
T007377,P-L019,1,110,110
T007377,P-F017,1,220,220
T007377,P-F018,2,180,360
T007377,P-F014,1,95,95
T007378,P-L019,1,110,110
T007379,P-F010,1,79,79
T007379,P-F005,1,158,158
T007379,P-L018,3,130,390
T007379,P-P030,1,300,300
T007379,P-P029,1,320,320
T007380,P-F012,2,130,260
T007380,P-P022,1,380,380
T007380,P-F019,3,140,420
T007381,P-L017,1,620,620
T007381,P-P029,1,320,320
T007381,P-L010,1,240,240
T007381,P-F012,1,130,130
T007382,P-F003,1,35,35
T007383,P-F003,1,35,35
T007383,P-L019,1,110,110
T007384,P-F017,1,220,220
T007384,P-P001,1,260,260
T007384,P-L013,1,380,380
T007384,P-P013,1,150,150
T007385,P-B006,1,280,280
T007385,P-B009,1,240,240
T007385,P-B007,1,260,260
T007386,P-G003,1,380,380
T007386,P-H016,1,390,390
T007386,P-P013,1,150,150
T007387,P-P021,1,240,240
T007387,P-L007,1,320,320
T007387,P-P001,1,260,260
T007387,P-L004,1,160,160
T007388,P-P013,1,150,150
T007389,P-F019,1,140,140
T007389,P-F003,3,35,105
T007390,P-H012,1,480,480
T007390,P-L010,1,240,240
T007390,P-F014,1,95,95
T007390,P-F001,1,65,65
T007391,P-H010,1,520,520
T007391,P-P012,1,180,180
T007391,P-P013,1,150,150
T007391,P-F001,1,65,65
T007392,P-H004,1,605,605
T007392,P-F010,1,79,79
T007392,P-F005,1,158,158
T007392,P-L013,1,380,380
T007392,P-P023,1,260,260
T007392,P-L002,1,220,220
T007393,P-L019,1,110,110
T007393,P-F003,1,35,35
T007394,P-F001,1,65,65
T007394,P-F003,1,35,35
T007395,P-F003,1,35,35
T007395,P-F014,1,95,95
T007396,P-G009,1,460,460
T007396,P-P011,1,320,320
T007396,P-P013,2,150,300
T007396,P-P028,1,200,200
T007396,P-P019,1,120,120
T007397,P-L019,1,110,110
T007398,P-P003,1,780,780
T007398,P-P014,1,320,320
T007398,P-P015,1,220,220
T007398,P-P019,1,120,120
T007399,P-F018,3,180,540
T007399,P-L009,1,280,280
T007399,P-L004,2,160,320
T007400,P-P006,1,250,250
T007400,P-P012,3,180,540
T007401,P-P013,3,150,450
T007402,P-H012,1,480,480
T007402,P-L003,2,150,300
T007402,P-F001,1,65,65
T007402,P-F014,1,95,95
T007403,P-F003,1,35,35
T007403,P-F001,1,65,65
T007404,P-P008,1,460,460
T007404,P-L003,2,150,300
T007404,P-F003,1,35,35
T007405,P-L010,1,240,240
T007405,P-F013,2,160,320
T007405,P-F001,2,65,130
T007405,P-F013,3,160,480
T007405,P-F019,3,140,420
T007405,P-F003,3,35,105
T007406,P-F014,1,95,95
T007407,P-F003,2,35,70
T007407,P-F001,1,65,65
T007408,P-H012,1,480,480
T007408,P-L018,1,130,130
T007408,P-L014,1,180,180
T007408,P-F003,3,35,105
T007408,P-H007,1,520,520
T007409,P-P007,1,290,290
T007409,P-P030,1,300,300
T007409,P-P011,1,320,320
T007409,P-P019,3,120,360
T007410,P-F003,1,35,35
T007411,P-F003,2,35,70
T007412,P-H016,1,390,390
T007413,P-F011,1,399,399
T007413,P-P012,2,180,360
T007413,P-L018,1,130,130
T007413,P-F001,1,65,65
T007413,P-H005,1,410,410
T007413,P-P015,1,220,220
T007413,P-F003,3,35,105
T007413,P-F018,2,180,360
T007414,P-H003,1,961,961
T007414,P-L013,1,380,380
T007414,P-F003,3,35,105
T007414,P-F018,1,180,180
T007415,P-H021,1,580,580
T007415,P-P025,1,480,480
T007415,P-L014,1,180,180
T007415,P-F003,2,35,70
T007416,P-H006,1,1166,1166
T007416,P-F006,1,336,336
T007416,P-H002,1,454,454
T007416,P-F014,1,95,95
T007416,P-P016,1,280,280
T007416,P-L009,1,280,280
T007417,P-F014,1,95,95
T007418,P-F014,1,95,95
T007419,P-P001,1,260,260
T007419,P-F012,1,130,130
T007419,P-F002,1,180,180
T007420,P-H003,1,961,961
T007420,P-F008,1,252,252
T007420,P-L019,3,110,330
T007420,P-P015,1,220,220
T007420,P-F018,2,180,360
T007421,P-B004,1,599,599
T007421,P-B009,2,240,480
T007421,P-B010,1,220,220
T007421,P-B007,1,260,260
T007422,P-P028,1,200,200
T007422,P-P019,3,120,360
T007422,P-F012,1,130,130
T007422,P-F014,4,95,380
T007422,P-F001,1,65,65
T007423,P-L003,1,150,150
T007423,P-F003,4,35,140
T007423,P-F014,1,95,95
T007424,P-F006,1,336,336
T007424,P-H005,1,410,410
T007424,P-F004,1,58,58
T007424,P-P003,1,780,780
T007424,P-P017,1,260,260
T007424,P-L018,1,130,130
T007425,P-F020,1,190,190
T007425,P-F003,1,35,35
T007425,P-F014,1,95,95
T007426,P-F012,1,130,130
T007426,P-F001,2,65,130
T007426,P-F003,2,35,70
T007427,P-F013,1,160,160
T007427,P-F014,1,95,95
T007428,P-H012,1,480,480
T007428,P-L005,1,180,180
T007428,P-F012,1,130,130
T007428,P-F001,1,65,65
T007428,P-H007,1,520,520
T007429,P-L019,1,110,110
T007429,P-P025,1,480,480
T007429,P-P028,1,200,200
T007429,P-P001,1,260,260
T007429,P-L018,1,130,130
T007430,P-F014,1,95,95
T007430,P-F003,1,35,35
T007431,P-P010,1,657,657
T007431,P-F017,1,220,220
T007431,P-L002,1,220,220
T007431,P-F001,3,65,195
T007432,P-F001,1,65,65
T007432,P-L019,1,110,110
T007433,P-F003,3,35,105
T007434,P-F003,1,35,35
T007434,P-F014,1,95,95
T007435,P-P010,1,657,657
T007435,P-P016,1,280,280
T007435,P-P015,1,220,220
T007435,P-P019,1,120,120
T007436,P-B008,1,395,395
T007436,P-B005,2,320,640
T007437,P-F011,1,399,399
T007437,P-F004,1,58,58
T007437,P-L018,3,130,390
T007437,P-L019,1,110,110
T007437,P-F001,1,65,65
T007438,P-H012,1,480,480
T007438,P-F003,3,35,105
T007438,P-L020,1,190,190
T007438,P-F001,1,65,65
T007439,P-H012,1,480,480
T007439,P-L019,2,110,220
T007439,P-F003,4,35,140
T007439,P-F014,1,95,95
T007439,P-H007,1,520,520
T007440,P-F014,2,95,190
T007440,P-F001,1,65,65
T007441,P-F003,4,35,140
T007441,P-L007,1,320,320
T007441,P-L004,2,160,320
T007441,P-P020,1,350,350
T007441,P-F012,2,130,260
T007442,P-L004,1,160,160
T007442,P-P004,1,420,420
T007442,P-P029,1,320,320
T007443,P-F018,3,180,540
T007443,P-F002,2,180,360
T007443,P-F014,1,95,95
T007444,P-F001,1,65,65
T007444,P-L019,1,110,110
T007445,P-F003,1,35,35
T007445,P-F003,1,35,35
T007445,P-L019,1,110,110
T007446,P-F017,1,220,220
T007446,P-L019,2,110,220
T007446,P-P019,1,120,120
T007447,P-F008,1,252,252
T007447,P-H001,1,734,734
T007447,P-F007,1,94,94
T007447,P-P011,1,320,320
T007447,P-P012,1,180,180
T007447,P-P004,1,420,420
T007448,P-F001,2,65,130
T007449,P-P013,1,150,150
T007449,P-P019,1,120,120
T007450,P-H025,1,480,480
T007450,P-H016,1,390,390
T007450,P-P013,2,150,300
T007451,P-F008,1,252,252
T007451,P-G006,1,560,560
T007451,P-P013,2,150,300
T007451,P-F001,3,65,195
T007451,P-G009,1,460,460
T007451,P-F015,1,260,260
T007452,P-F014,1,95,95
T007453,P-F005,1,158,158
T007453,P-P002,2,380,760
T007453,P-P004,1,420,420
T007453,P-F002,1,180,180
T007453,P-F004,1,58,58
T007453,P-F007,1,94,94
T007453,P-P019,1,120,120
T007453,P-P012,3,180,540
T007454,P-F008,1,252,252
T007454,P-F009,1,126,126
T007454,P-H004,1,605,605
T007454,P-L010,1,240,240
T007454,P-L009,1,280,280
T007454,P-L014,1,180,180
T007455,P-L018,3,130,390
T007455,P-P001,1,260,260
T007455,P-P006,1,250,250
T007455,P-L024,1,420,420
T007455,P-L020,1,190,190
T007455,P-F020,1,190,190
T007456,P-P012,2,180,360
T007456,P-P001,1,260,260
T007456,P-P017,1,260,260
T007457,P-H012,1,480,480
T007458,P-L019,1,110,110
T007459,P-F014,1,95,95
T007460,P-P023,1,260,260
T007460,P-P025,1,480,480
T007460,P-P013,1,150,150
T007460,P-P019,1,120,120
T007461,P-H002,1,454,454
T007461,P-L014,1,180,180
T007461,P-P025,1,480,480
T007461,P-L003,3,150,450
T007462,P-F003,3,35,105
T007463,P-B004,1,599,599
T007463,P-B006,1,280,280
T007463,P-B008,1,395,395
T007463,P-B010,1,220,220
T007464,P-F002,1,180,180
T007464,P-P001,1,260,260
T007464,P-F013,1,160,160
T007465,P-F006,1,336,336
T007465,P-F009,1,126,126
T007465,P-P004,1,420,420
T007465,P-G004,1,320,320
T007465,P-L018,2,130,260
T007466,P-F009,1,126,126
T007466,P-F005,1,158,158
T007466,P-H002,1,454,454
T007466,P-P024,1,540,540
T007466,P-L010,1,240,240
T007466,P-L017,1,620,620
T007467,P-F013,1,160,160
T007467,P-F001,2,65,130
T007468,P-P020,1,350,350
T007468,P-L014,1,180,180
T007468,P-L004,3,160,480
T007468,P-F018,1,180,180
T007468,P-F001,3,65,195
T007469,P-F001,1,65,65
T007470,P-F003,2,35,70
T007470,P-F014,1,95,95
T007471,P-F003,1,35,35
T007471,P-F003,1,35,35
T007471,P-F001,1,65,65
T007472,P-P006,1,250,250
T007472,P-L023,1,540,540
T007472,P-P007,1,290,290
T007472,P-L005,1,180,180
T007473,P-P015,1,220,220
T007473,P-F019,3,140,420
T007473,P-L005,3,180,540
T007474,P-L018,2,130,260
T007474,P-F014,1,95,95
T007474,P-F003,1,35,35
T007475,P-F010,1,79,79
T007475,P-F008,1,252,252
T007475,P-P001,1,260,260
T007475,P-F012,1,130,130
T007475,P-F014,1,95,95
T007476,P-B005,1,320,320
T007476,P-B010,1,220,220
T007477,P-B004,1,599,599
T007477,P-B009,1,240,240
T007477,P-B006,2,280,560
T007477,P-B010,1,220,220
T007478,P-P013,-1,150,-150
T007479,P-H004,1,605,605
T007479,P-H004,1,605,605
T007479,P-F002,3,180,540
T007479,P-F003,1,35,35
T007479,P-P002,1,380,380
T007480,P-P024,1,540,540
T007480,P-F020,1,190,190
T007480,P-L004,1,160,160
T007480,P-H003,1,961,961
T007480,P-G006,1,560,560
T007480,P-H009,1,780,780
T007480,P-F012,3,130,390
T007481,P-P022,1,380,380
T007481,P-H015,1,450,450
T007481,P-F018,1,180,180
T007481,P-F003,2,35,70
T007482,P-L019,2,110,220
T007482,P-F003,1,35,35
T007483,P-L019,1,110,110
T007484,P-H012,1,480,480
T007484,P-L018,2,130,260
T007484,P-F020,1,190,190
T007484,P-F001,2,65,130
T007485,P-G004,1,320,320
T007485,P-P007,1,290,290
T007485,P-P012,1,180,180
T007485,P-P013,1,150,150
T007486,P-F012,1,130,130
T007486,P-F014,1,95,95
T007486,P-L024,1,420,420
T007486,P-H008,1,720,720
T007486,P-P005,1,340,340
T007487,P-F003,3,35,105
T007488,P-G006,1,560,560
T007488,P-L004,2,160,320
T007488,P-F001,3,65,195
T007489,P-H012,1,480,480
T007489,P-L005,3,180,540
T007490,P-B010,2,220,440
T007490,P-B006,1,280,280
T007491,P-H003,1,961,961
T007491,P-H005,1,410,410
T007491,P-F008,1,252,252
T007491,P-P014,1,320,320
T007491,P-P004,1,420,420
T007491,P-P012,3,180,540
T007492,P-L005,1,180,180
T007492,P-L019,1,110,110
T007493,P-P029,1,320,320
T007493,P-P030,1,300,300
T007493,P-P013,2,150,300
T007494,P-P003,1,780,780
T007494,P-P022,1,380,380
T007494,P-P012,1,180,180
T007495,P-L015,1,549,549
T007495,P-P005,1,340,340
T007495,P-F019,1,140,140
T007495,P-L002,1,220,220
T007495,P-P006,1,250,250
T007495,P-F001,1,65,65
T007496,P-L019,1,110,110
T007497,P-P029,1,320,320
T007497,P-P021,1,240,240
T007497,P-P014,1,320,320
T007497,P-P019,3,120,360
T007498,P-P013,2,150,300
T007498,P-P015,1,220,220
T007498,P-P011,1,320,320
T007498,P-P005,1,340,340
T007498,P-P019,1,120,120
T007499,P-L019,1,110,110
T007500,P-P030,1,300,300
T007500,P-P024,1,540,540
T007500,P-F001,2,65,130
T007500,P-L019,2,110,220
T007501,P-P006,1,250,250
T007501,P-F002,3,180,540
T007501,P-L020,1,190,190
T007501,P-L002,2,220,440
T007501,P-F018,1,180,180
T007501,P-P013,1,150,150
T007502,P-F001,2,65,130
T007503,P-F014,1,95,95
T007504,P-F003,1,35,35
T007504,P-F003,2,35,70
T007504,P-F001,1,65,65
T007505,P-L019,1,110,110
T007506,P-L019,4,110,440
T007507,P-P008,1,460,460
T007507,P-P005,1,340,340
T007507,P-P019,2,120,240
T007508,P-H012,1,480,480
T007508,P-L002,1,220,220
T007508,P-F001,2,65,130
T007508,P-F014,1,95,95
T007509,P-F003,1,35,35
T007509,P-F001,1,65,65
T007509,P-F014,1,95,95
T007510,P-P023,1,260,260
T007510,P-P030,1,300,300
T007510,P-L005,2,180,360
T007510,P-H020,1,720,720
T007510,P-L010,1,240,240
T007510,P-L019,1,110,110
T007511,P-F003,3,35,105
T007512,P-L019,1,110,110
T007513,P-F003,1,35,35
T007514,P-G002,2,480,960
T007514,P-G004,1,320,320
T007515,P-B008,1,395,395
T007515,P-B010,1,220,220
T007515,P-B007,1,260,260
T007516,P-H003,1,961,961
T007516,P-H004,1,605,605
T007516,P-P029,1,320,320
T007516,P-P021,1,240,240
T007516,P-P005,1,340,340
T007517,P-L019,3,110,330
T007517,P-F003,1,35,35
T007518,P-P017,1,260,260
T007518,P-L001,1,260,260
T007518,P-P015,1,220,220
T007518,P-H021,1,580,580
T007518,P-P017,1,260,260
T007518,P-L007,1,320,320
T007519,P-L019,1,110,110
T007520,P-P002,1,380,380
T007520,P-F017,1,220,220
T007520,P-L020,1,190,190
T007520,P-F013,1,160,160
T007520,P-F001,1,65,65
T007521,P-P020,2,350,700
T007521,P-L020,1,190,190
T007521,P-L018,1,130,130
T007522,P-L018,1,130,130
T007522,P-F003,3,35,105
T007523,P-L004,3,160,480
T007524,P-L019,1,110,110
T007524,P-F001,1,65,65
T007525,P-L019,1,110,110
T007525,P-F001,1,65,65
T007526,P-F001,1,65,65
T007526,P-L019,1,110,110
T007527,P-F003,1,35,35
T007527,P-F001,1,65,65
T007527,P-F014,1,95,95
T007528,P-F014,1,95,95
T007529,P-F003,2,35,70
T007530,P-B010,1,220,220
T007530,P-B009,1,240,240
T007530,P-B005,1,320,320
T007531,P-B009,2,240,480
T007531,P-B010,1,220,220
T007531,P-B007,1,260,260
T007532,P-P012,2,180,360
T007532,P-P008,1,460,460
T007532,P-P002,1,380,380
T007532,P-P019,1,120,120
T007532,P-P013,1,150,150
T007533,P-H022,1,690,690
T007533,P-P017,1,260,260
T007533,P-F013,2,160,320
T007534,P-P015,1,220,220
T007534,P-P001,1,260,260
T007534,P-P023,1,260,260
T007535,P-P015,1,220,220
T007535,P-L012,1,460,460
T007535,P-P019,3,120,360
T007536,P-F008,1,252,252
T007536,P-F011,1,399,399
T007536,P-F009,1,126,126
T007536,P-H010,1,520,520
T007536,P-F003,3,35,105
T007536,P-P017,1,260,260
T007537,P-P020,1,350,350
T007537,P-H025,1,480,480
T007537,P-P005,1,340,340
T007537,P-P013,1,150,150
T007538,P-F019,1,140,140
T007538,P-H016,1,390,390
T007538,P-F003,3,35,105
T007539,P-P021,1,240,240
T007539,P-G003,1,380,380
T007539,P-P006,1,250,250
T007539,P-F020,1,190,190
T007540,P-H001,1,734,734
T007540,P-H005,1,410,410
T007540,P-H001,1,734,734
T007540,P-F019,2,140,280
T007540,P-G001,1,880,880
T007540,P-F013,3,160,480
T007541,P-P017,1,260,260
T007541,P-L015,1,549,549
T007541,P-F002,3,180,540
T007542,P-P023,1,260,260
T007542,P-L020,1,190,190
T007542,P-P012,1,180,180
T007543,P-P019,2,120,240
T007543,P-L018,1,130,130
T007543,P-L019,1,110,110
T007544,P-F015,1,260,260
T007544,P-F019,2,140,280
T007544,P-F003,3,35,105
T007544,P-G005,1,420,420
T007544,P-P016,1,280,280
T007544,P-L019,2,110,220
T007545,P-L010,1,240,240
T007545,P-L002,1,220,220
T007545,P-P019,2,120,240
T007545,P-F005,1,158,158
T007545,P-L023,1,540,540
T007545,P-P021,1,240,240
T007545,P-F001,2,65,130
T007546,P-L019,1,110,110
T007547,P-F003,1,35,35
T007547,P-F001,2,65,130
T007548,P-F003,1,35,35
T007548,P-F001,1,65,65
T007548,P-F014,1,95,95
T007549,P-F003,2,35,70
T007549,P-F014,1,95,95
T007550,P-F003,1,35,35
T007550,P-F003,3,35,105
T007551,P-G009,1,460,460
T007551,P-H023,1,620,620
T007551,P-P012,1,180,180
T007551,P-P019,1,120,120
T007552,P-B004,1,599,599
T007552,P-B009,1,240,240
T007552,P-B007,1,260,260
T007553,P-H016,1,390,390
T007554,P-H016,1,390,390
T007555,P-F019,1,140,140
T007555,P-P012,1,180,180
T007555,P-F014,1,95,95
T007556,P-H005,1,410,410
T007556,P-H001,1,734,734
T007556,P-L003,2,150,300
T007556,P-P011,1,320,320
T007556,P-L010,1,240,240
T007557,P-F003,1,35,35
T007557,P-F014,1,95,95
T007558,P-H023,1,620,620
T007558,P-P006,1,250,250
T007558,P-P012,1,180,180
T007558,P-P019,1,120,120
T007559,P-H003,1,961,961
T007559,P-F010,1,79,79
T007559,P-H002,1,454,454
T007559,P-P013,1,150,150
T007559,P-P023,1,260,260
T007559,P-P016,1,280,280
T007560,P-L019,3,110,330
T007560,P-H010,1,520,520
T007560,P-L001,1,260,260
T007560,P-F020,1,190,190
T007561,P-P007,-1,290,-290
T007562,P-F001,2,65,130
T007562,P-F003,1,35,35
T007563,P-L019,1,110,110
T007564,P-F003,1,35,35
T007564,P-F001,1,65,65
T007564,P-F014,1,95,95
T007565,P-F003,2,35,70
T007565,P-F003,3,35,105
T007566,P-P009,1,890,890
T007566,P-F003,2,35,70
T007566,P-P016,1,280,280
T007566,P-F012,1,130,130
T007567,P-F005,1,158,158
T007567,P-F014,1,95,95
T007567,P-F012,3,130,390
T007567,P-F001,1,65,65
T007567,P-F010,1,79,79
T007567,P-H025,1,480,480
T007567,P-P006,1,250,250
T007567,P-P017,1,260,260
T007568,P-F007,1,94,94
T007568,P-F010,1,79,79
T007568,P-F010,1,79,79
T007568,P-L002,1,220,220
T007568,P-L018,1,130,130
T007568,P-F003,3,35,105
T007569,P-P019,2,120,240
T007570,P-F019,1,140,140
T007570,P-F014,1,95,95
T007570,P-F001,1,65,65
T007571,P-F006,1,336,336
T007571,P-F006,1,336,336
T007571,P-L005,1,180,180
T007571,P-F012,1,130,130
T007571,P-L019,1,110,110
T007572,P-F005,1,158,158
T007572,P-L002,1,220,220
T007572,P-H015,1,450,450
T007572,P-L003,1,150,150
T007573,P-P016,-1,280,-280
T007574,P-F008,1,252,252
T007574,P-F011,1,399,399
T007574,P-H010,1,520,520
T007574,P-H020,1,720,720
T007574,P-P015,1,220,220
T007575,P-F001,1,65,65
T007575,P-F003,1,35,35
T007576,P-H016,1,390,390
T007576,P-P004,1,420,420
T007576,P-L019,3,110,330
T007577,P-L012,1,460,460
T007577,P-F014,1,95,95
T007577,P-P011,1,320,320
T007577,P-F003,1,35,35
T007577,P-L019,1,110,110
T007578,P-P030,2,300,600
T007578,P-F001,1,65,65
T007578,P-F019,1,140,140
T007579,P-F013,3,160,480
T007579,P-F017,1,220,220
T007579,P-P021,1,240,240
T007579,P-L002,1,220,220
T007579,P-G008,1,780,780
T007579,P-F003,1,35,35
T007580,P-F003,3,35,105
T007581,P-F003,2,35,70
T007582,P-F003,2,35,70
T007582,P-L019,1,110,110
T007583,P-P011,1,320,320
T007583,P-P002,1,380,380
T007583,P-F013,1,160,160
T007583,P-L005,1,180,180
T007583,P-P013,1,150,150
T007584,P-P004,1,420,420
T007584,P-P019,4,120,480
T007585,P-L023,1,540,540
T007585,P-P030,1,300,300
T007585,P-P006,1,250,250
T007585,P-F003,3,35,105
T007586,P-F013,2,160,320
T007586,P-P016,1,280,280
T007586,P-P013,1,150,150
T007586,P-L007,1,320,320
T007586,P-F012,1,130,130
T007586,P-F001,1,65,65
T007587,P-F010,1,79,79
T007587,P-F005,1,158,158
T007587,P-L004,3,160,480
T007587,P-L018,1,130,130
T007587,P-F003,1,35,35
T007588,P-P021,1,240,240
T007588,P-P001,1,260,260
T007588,P-P029,1,320,320
T007588,P-F003,3,35,105
T007588,P-L018,1,130,130
T007589,P-G002,2,480,960
T007590,P-F003,2,35,70
T007591,P-F003,2,35,70
T007591,P-F001,1,65,65
T007592,P-F003,1,35,35
T007593,P-F003,3,35,105
T007594,P-L019,1,110,110
T007595,P-L009,1,280,280
T007595,P-P014,1,320,320
T007595,P-P006,1,250,250
T007595,P-P019,1,120,120
T007596,P-B004,1,599,599
T007596,P-B005,1,320,320
T007596,P-B009,1,240,240
T007596,P-B010,1,220,220
T007597,P-B006,1,280,280
T007597,P-B010,1,220,220
T007597,P-B007,1,260,260
T007598,P-F003,1,35,35
T007598,P-P014,1,320,320
T007598,P-P012,1,180,180
T007599,P-L003,1,150,150
T007599,P-L019,1,110,110
T007600,P-L003,1,150,150
T007600,P-L019,1,110,110
T007601,P-H002,1,454,454
T007601,P-F005,1,158,158
T007601,P-P028,1,200,200
T007601,P-L010,1,240,240
T007601,P-L019,3,110,330
T007602,P-F014,2,95,190
T007603,P-L023,1,540,540
T007603,P-L017,1,620,620
T007603,P-L009,1,280,280
T007603,P-L003,1,150,150
T007604,P-F010,1,79,79
T007604,P-F011,1,399,399
T007604,P-F005,1,158,158
T007604,P-F014,2,95,190
T007604,P-F003,3,35,105
T007605,P-F014,1,95,95
T007606,P-F003,2,35,70
T007606,P-F001,1,65,65
T007607,P-L019,1,110,110
T007608,P-F003,1,35,35
T007609,P-F003,2,35,70
T007609,P-L019,1,110,110
T007610,P-F001,1,65,65
T007611,P-H001,1,734,734
T007611,P-H005,1,410,410
T007611,P-F018,1,180,180
T007611,P-F002,1,180,180
T007611,P-F014,1,95,95
T007612,P-L004,1,160,160
T007612,P-L019,2,110,220
T007613,P-F013,1,160,160
T007613,P-F001,2,65,130
T007613,P-F003,1,35,35
T007614,P-L020,1,190,190
T007614,P-L019,1,110,110
T007614,P-F003,1,35,35
T007615,P-L019,1,110,110
T007616,P-F001,1,65,65
T007616,P-L019,1,110,110
T007617,P-F001,2,65,130
T007617,P-P006,1,250,250
T007617,P-F014,1,95,95
T007618,P-H004,1,605,605
T007618,P-H002,1,454,454
T007618,P-H003,1,961,961
T007618,P-L002,1,220,220
T007618,P-L003,3,150,450
T007618,P-F014,3,95,285
T007619,P-F003,2,35,70
T007619,P-L019,1,110,110
T007620,P-G008,1,780,780
T007620,P-P015,1,220,220
T007620,P-P028,1,200,200
T007621,P-B004,1,599,599
T007621,P-B008,1,395,395
T007621,P-B005,1,320,320
T007621,P-B009,1,240,240
T007622,P-B002,1,760,760
T007622,P-B010,2,220,440
T007623,P-F001,1,65,65
T007623,P-L019,1,110,110
T007624,P-F003,-1,35,-35
T007625,P-L013,1,380,380
T007625,P-F002,2,180,360
T007625,P-G004,1,320,320
T007626,P-F003,3,35,105
T007627,P-L019,1,110,110
T007628,P-F018,1,180,180
T007628,P-L015,1,549,549
T007628,P-P007,1,290,290
T007628,P-L019,1,110,110
T007628,P-F003,1,35,35
T007629,P-P007,1,290,290
T007629,P-F020,1,190,190
T007629,P-F003,2,35,70
T007630,P-F003,1,35,35
T007630,P-F001,1,65,65
T007630,P-F014,1,95,95
T007631,P-L019,1,110,110
T007632,P-F003,1,35,35
T007633,P-B004,1,599,599
T007633,P-B006,1,280,280
T007633,P-B007,1,260,260
T007634,P-L003,3,150,450
T007634,P-P004,1,420,420
T007634,P-L002,1,220,220
T007634,P-L014,2,180,360
T007635,P-H016,1,390,390
T007636,P-H022,1,690,690
T007636,P-F013,3,160,480
T007636,P-L004,1,160,160
T007636,P-F001,2,65,130
T007637,P-P013,2,150,300
T007637,P-P024,1,540,540
T007637,P-L008,1,450,450
T007637,P-F019,2,140,280
